,ALGN,ALGN,ALGN,ALGN,ALGN,ALGN,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,AMD,AMD,AMD,AMD,AMD,AMD,ATVI,ATVI,ATVI,ATVI,ATVI,ATVI,ALXN,ALXN,ALXN,ALXN,ALXN,ALXN,ADBE,ADBE,ADBE,ADBE,ADBE,ADBE,ADI,ADI,ADI,ADI,ADI,ADI,AMGN,AMGN,AMGN,AMGN,AMGN,AMGN,ANSS,ANSS,ANSS,ANSS,ANSS,ANSS,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-02,57.2400016784668,58.380001068115234,55.779998779296875,56.20000076293945,56.20000076293945,796900,532.5999755859375,535.7999877929688,527.8800048828125,529.5499877929688,529.5499877929688,1324000,2.6700000762939453,2.6700000762939453,2.6700000762939453,2.6700000762939453,2.6700000762939453,0,20.239999771118164,20.280000686645508,19.989999771118164,20.1299991607666,19.261734008789062,3233400,186.63999938964844,189.41000366210938,184.8800048828125,186.60000610351562,186.60000610351562,690500,72.69999694824219,73.19999694824219,71.88999938964844,72.33999633789062,72.33999633789062,2349200,55.68000030517578,56.25,54.970001220703125,55.540000915527344,48.616539001464844,1323200,160.16000366210938,162.58999633789062,158.60000610351562,159.88999938964844,136.28985595703125,2605400,82.08999633789062,82.62999725341797,81.0199966430664,81.63999938964844,81.63999938964844,282600,312.5799865722656,314.75,306.9599914550781,308.5199890136719,308.5199890136719,2783200
2015-01-05,55.88999938964844,57.52000045776367,55.63999938964844,56.9900016784668,56.9900016784668,593600,527.1500244140625,527.989990234375,517.75,519.4600219726562,519.4600219726562,2059100,2.6700000762939453,2.700000047683716,2.640000104904175,2.6600000858306885,2.6600000858306885,8878200,20.139999389648438,20.18000030517578,19.780000686645508,19.850000381469727,18.993812561035156,5008400,181.3000030517578,185.32000732421875,180.00999450683594,182.1699981689453,182.1699981689453,1511000,72.20999908447266,72.43000030517578,71.56999969482422,71.9800033569336,71.9800033569336,2403300,55.400001525878906,55.45000076293945,54.5,54.529998779296875,47.732425689697266,1445200,157.42999267578125,159.60000610351562,154.25999450683594,157.99000549316406,134.67027282714844,4080300,81.29000091552734,82.06999969482422,80.77999877929688,80.86000061035156,80.86000061035156,321500,307.010009765625,308.3800048828125,300.8500061035156,302.19000244140625,302.19000244140625,2774200
2015-01-06,57.33000183105469,57.939998626708984,56.790000915527344,57.45000076293945,57.45000076293945,825000,520.5,521.2100219726562,505.54998779296875,506.6400146484375,506.6400146484375,2722800,2.6500000953674316,2.6600000858306885,2.549999952316284,2.630000114440918,2.630000114440918,13912500,19.8799991607666,19.969999313354492,19.360000610351562,19.479999542236328,18.6397705078125,6387500,183.66000366210938,186.4600067138672,177.2100067138672,177.9499969482422,177.9499969482422,1411700,71.94999694824219,72.0999984741211,69.87999725341797,70.52999877929688,70.52999877929688,2895400,54.72999954223633,54.79999923706055,53.209999084472656,53.25,46.61199188232422,1707500,158.77999877929688,158.8800048828125,152.3300018310547,152.89999389648438,130.33160400390625,5075800,81.0,81.13999938964844,78.76000213623047,79.26000213623047,79.26000213623047,344300,302.239990234375,303.0,292.3800048828125,295.2900085449219,295.2900085449219,3519000
2015-01-07,57.970001220703125,59.75,57.45000076293945,59.56999969482422,59.56999969482422,1053500,510.95001220703125,511.489990234375,503.6499938964844,505.1499938964844,505.1499938964844,2345900,2.630000114440918,2.6500000953674316,2.5399999618530273,2.5799999237060547,2.5799999237060547,12377600,19.59000015258789,19.739999771118164,18.860000610351562,19.059999465942383,18.237886428833008,16560300,181.25999450683594,188.61000061035156,180.00999450683594,187.92999267578125,187.92999267578125,1643900,70.7699966430664,71.29000091552734,70.41999816894531,71.11000061035156,71.11000061035156,2378300,53.4900016784668,54.130001068115234,53.029998779296875,53.810001373291016,47.10219192504883,1723000,154.08999633789062,158.5800018310547,153.00999450683594,158.24000549316406,134.88340759277344,3502400,79.91999816894531,80.9000015258789,78.95999908447266,79.70999908447266,79.70999908447266,233300,297.5,301.2799987792969,295.3299865722656,298.4200134277344,298.4200134277344,2640300
2015-01-08,60.0,61.66999816894531,59.7400016784668,61.439998626708984,61.439998626708984,1289100,501.510009765625,507.5,495.0199890136719,506.9100036621094,506.9100036621094,3652700,2.5899999141693115,2.6500000953674316,2.559999942779541,2.609999895095825,2.609999895095825,11136600,19.25,19.489999771118164,19.139999389648438,19.25,18.41969108581543,17656100,183.33999633789062,188.5,183.02000427246094,183.8000030517578,183.8000030517578,1974600,71.4000015258789,73.05999755859375,71.30999755859375,72.91999816894531,72.91999816894531,2624200,54.38999938964844,55.18000030517578,54.08000183105469,54.7599983215332,47.93376159667969,1874900,159.60000610351562,162.75999450683594,155.14999389648438,157.6699981689453,134.3975067138672,4560200,80.11000061035156,82.16000366210938,80.11000061035156,81.66000366210938,81.66000366210938,429900,300.32000732421875,303.1400146484375,296.1099853515625,300.4599914550781,300.4599914550781,3088400
2015-01-09,61.66999816894531,62.81999969482422,61.5,62.58000183105469,62.58000183105469,1549400,508.17999267578125,508.6000061035156,498.6499938964844,500.7200012207031,500.7200012207031,2100000,2.630000114440918,2.640000104904175,2.5799999237060547,2.630000114440918,2.630000114440918,8907600,19.280000686645508,19.350000381469727,18.860000610351562,18.899999618530273,18.084789276123047,8727900,181.6699981689453,184.58999633789062,179.5399932861328,184.27000427246094,184.27000427246094,1344900,72.88999938964844,73.12999725341797,71.62999725341797,71.83999633789062,71.83999633789062,1730300,54.9900016784668,55.040000915527344,54.119998931884766,54.720001220703125,47.89875793457031,1720300,158.75999450683594,158.75999450683594,154.6300048828125,155.72999572753906,132.74388122558594,3949100,81.43000030517578,81.76000213623047,80.51000213623047,80.76000213623047,80.76000213623047,211800,301.4800109863281,302.8699951171875,296.67999267578125,296.92999267578125,296.92999267578125,2592400
2015-01-12,62.869998931884766,63.29999923706055,62.66999816894531,63.16999816894531,63.16999816894531,1097700,499.239990234375,500.2799987792969,490.9100036621094,497.05999755859375,497.05999755859375,2856900,2.619999885559082,2.640000104904175,2.549999952316284,2.630000114440918,2.630000114440918,9979600,19.079999923706055,19.1299991607666,18.610000610351562,18.860000610351562,18.0465145111084,8215800,185.32000732421875,186.9600067138672,182.77999877929688,183.36000061035156,183.36000061035156,752400,72.12999725341797,72.26000213623047,70.75,71.12000274658203,71.12000274658203,1337900,54.619998931884766,54.75,53.86000061035156,54.16999816894531,47.41731643676758,1250500,156.22000122070312,157.99000549316406,154.99000549316406,156.22000122070312,133.16151428222656,2700700,80.61000061035156,81.69999694824219,79.79000091552734,79.91999816894531,79.91999816894531,233200,297.55999755859375,298.510009765625,289.2799987792969,291.4100036621094,291.4100036621094,3421400
2015-01-13,63.59000015258789,64.75,62.0,62.650001525878906,62.650001525878906,1155600,502.57000732421875,508.6000061035156,497.260009765625,501.79998779296875,501.79998779296875,3047900,2.640000104904175,2.680000066757202,2.5999999046325684,2.6600000858306885,2.6600000858306885,17907400,19.1200008392334,19.149999618530273,18.43000030517578,18.559999465942383,17.75945472717285,6444100,185.9600067138672,186.13999938964844,177.05999755859375,179.2100067138672,179.2100067138672,1598700,71.94999694824219,72.95999908447266,69.94999694824219,70.58999633789062,70.58999633789062,2103800,54.689998626708984,55.52000045776367,53.27000045776367,53.54999923706055,46.874603271484375,2340100,158.88999938964844,160.9600067138672,153.41000366210938,155.13999938964844,132.240966796875,4570400,80.80999755859375,82.94999694824219,79.8499984741211,80.62999725341797,80.62999725341797,417700,297.4800109863281,301.5,293.2300109863281,294.739990234375,294.739990234375,4136400
